Date,Streamflow (mm)
12/07/1999,11.17091321
12/08/1999,8.77994582
12/09/1999,7.87843352
12/10/1999,7.32968691
12/11/1999,8.19200302
12/12/1999,10.85734371
12/13/1999,12.38599499
12/14/1999,10.03422379
12/15/1999,14.18901958
12/16/1999,28.18205823
12/17/1999,28.18205823
12/18/1999,27.98607730
12/19/1999,18.53979630
12/20/1999,12.85634923
12/21/1999,9.83824286
12/22/1999,8.11361064
12/23/1999,7.17290216
12/24/1999,6.58495936
12/25/1999,6.15380131
12/26/1999,5.64425088
12/27/1999,5.21309283
12/28/1999,4.86032715
12/29/1999,4.42916910
12/30/1999,4.11559960
12/31/1999,3.80203011
01/01/2000,3.88042248
01/02/2000,3.76283392
01/03/2000,3.80203011
01/04/2000,8.62316107
01/05/2000,8.11361064
01/06/2000,6.38897843
01/07/2000,5.60505470
01/08/2000,8.38798395
01/09/2000,12.19001406
01/10/2000,14.77696238
01/11/2000,14.42419670
01/12/2000,9.79904667
01/13/2000,8.07441446
01/14/2000,11.75885601
01/15/2000,12.46438737
01/16/2000,11.99403313
01/17/2000,10.38698947
01/18/2000,8.46637632
01/19/2000,7.36888310
01/20/2000,7.99602208
01/21/2000,7.68245259
01/22/2000,7.13370598
01/23/2000,6.82013648
01/24/2000,10.30859710
01/25/2000,11.13171702
01/26/2000,10.26940091
01/27/2000,8.50557251
01/28/2000,7.17290216
01/29/2000,6.15380131
01/30/2000,5.44826995
01/31/2000,5.36987758
02/01/2000,15.28651281
02/02/2000,20.14683996
02/03/2000,14.65937382
02/04/2000,11.64126745
02/05/2000,10.38698947
02/06/2000,10.11261617
02/07/2000,9.60306574
02/08/2000,9.60306574
02/09/2000,10.77895134
02/10/2000,9.83824286
02/11/2000,9.52467337
02/12/2000,9.48547718
02/13/2000,9.09351531
02/14/2000,11.71965982
02/15/2000,13.36589966
02/16/2000,10.89653990
02/17/2000,8.85833819
02/18/2000,7.36888310
02/19/2000,6.27138987
02/20/2000,5.64425088
02/21/2000,5.36987758
02/22/2000,6.03621275
02/23/2000,6.46737080
02/24/2000,5.80103563
02/25/2000,5.60505470
02/26/2000,9.44628099
02/27/2000,12.19001406
02/28/2000,10.07341998
02/29/2000,9.87743905
03/01/2000,8.66235726
03/02/2000,7.83923734
03/03/2000,7.01611742
03/04/2000,7.05531360
03/05/2000,6.82013648
03/06/2000,6.11460512
03/07/2000,5.48746614
03/08/2000,5.13470046
03/09/2000,4.74273859
03/10/2000,4.70354240
03/11/2000,5.44826995
03/12/2000,4.93871952
03/13/2000,4.82113096
03/14/2000,6.42817462
03/15/2000,5.84023182
03/16/2000,7.01611742
03/17/2000,6.97692123
03/18/2000,7.60406022
03/19/2000,10.34779329
03/20/2000,8.77994582
03/21/2000,7.60406022
03/22/2000,7.29049072
03/23/2000,7.60406022
03/24/2000,6.66335174
03/25/2000,5.91862419
03/26/2000,5.40907376
03/27/2000,5.33068139
03/28/2000,5.01711190
03/29/2000,4.54675766
03/30/2000,4.15479579
03/31/2000,3.91961867
04/01/2000,3.99801104
04/02/2000,4.50756147
04/03/2000,5.40907376
04/04/2000,6.15380131
04/05/2000,5.33068139
04/06/2000,4.74273859
04/07/2000,4.15479579
04/08/2000,4.07640342
04/09/2000,4.19399198
04/10/2000,3.99801104
04/11/2000,4.27238435
04/12/2000,5.17389664
04/13/2000,8.58396488
04/14/2000,7.44727547
04/15/2000,8.07441446
04/16/2000,7.05531360
04/17/2000,6.27138987
04/18/2000,5.95782038
04/19/2000,5.36987758
04/20/2000,4.82113096
04/21/2000,4.70354240
04/22/2000,5.05630808
04/23/2000,4.62515003
04/24/2000,4.11559960
04/25/2000,4.35077672
04/26/2000,4.35077672
04/27/2000,4.35077672
04/28/2000,4.15479579
04/29/2000,3.76283392
04/30/2000,3.64524536
05/01/2000,3.64524536
05/02/2000,3.80203011
05/03/2000,4.07640342
05/04/2000,4.11559960
05/05/2000,3.99801104
05/06/2000,3.64524536
05/07/2000,3.44926443
05/08/2000,3.76283392
05/09/2000,4.97791571
05/10/2000,6.03621275
05/11/2000,6.70254792
05/12/2000,6.93772504
05/13/2000,6.62415555
05/14/2000,6.62415555
05/15/2000,7.01611742
05/16/2000,6.42817462
05/17/2000,5.68344707
05/18/2000,5.13470046
05/19/2000,4.86032715
05/20/2000,4.62515003
05/21/2000,4.46836528
05/22/2000,4.23318816
05/23/2000,3.91961867
05/24/2000,3.60604918
05/25/2000,3.29247968
05/26/2000,3.09649875
05/27/2000,3.44926443
05/28/2000,3.44926443
05/29/2000,2.97891019
05/30/2000,2.78292925
05/31/2000,2.66534069
06/01/2000,2.46935976
06/02/2000,2.39096739
06/03/2000,2.27337883
06/04/2000,2.19498645
06/05/2000,2.11659408
06/06/2000,1.99900552
06/07/2000,1.92061315
06/08/2000,2.19498645
06/09/2000,2.27337883
06/10/2000,2.50855595
06/11/2000,2.82212544
06/12/2000,10.23020473
06/13/2000,8.42718014
06/14/2000,5.91862419
06/15/2000,4.70354240
06/16/2000,3.95881486
06/17/2000,3.44926443
06/18/2000,3.09649875
06/19/2000,2.82212544
06/20/2000,2.62614451
06/21/2000,2.43016357
06/22/2000,2.27337883
06/23/2000,2.11659408
06/24/2000,1.99900552
06/25/2000,1.88141696
06/26/2000,1.80302459
06/27/2000,1.68543603
06/28/2000,1.64623984
06/29/2000,1.56784747
06/30/2000,1.48945509
07/01/2000,1.45025891
07/02/2000,1.41106272
07/03/2000,1.41106272
07/04/2000,1.37186653
07/05/2000,1.33267035
07/06/2000,1.33267035
07/07/2000,1.25427797
07/08/2000,1.25427797
07/09/2000,1.17588560
07/10/2000,1.13668941
07/11/2000,1.09749323
07/12/2000,1.05829704
07/13/2000,1.01910085
07/14/2000,0.97990467
07/15/2000,0.97990467
07/16/2000,0.94070848
07/17/2000,0.94070848
07/18/2000,0.90151229
07/19/2000,0.86231611
07/20/2000,0.86231611
07/21/2000,0.82311992
07/22/2000,0.82311992
07/23/2000,0.78392373
07/24/2000,0.78392373
07/25/2000,0.74472755
07/26/2000,0.74472755
07/27/2000,0.70553136
07/28/2000,0.70553136
07/29/2000,0.70553136
07/30/2000,0.66633517
07/31/2000,0.66633517
08/01/2000,0.62713899
08/02/2000,0.62713899
08/03/2000,0.58794280
08/04/2000,0.58794280
08/05/2000,0.58794280
08/06/2000,0.54874661
08/07/2000,0.54874661
08/08/2000,0.54874661
08/09/2000,0.54874661
08/10/2000,0.54874661
08/11/2000,0.50955043
08/12/2000,0.50955043
08/13/2000,0.50955043
08/14/2000,0.50955043
08/15/2000,0.50955043
08/16/2000,0.50955043
08/17/2000,0.47035424
08/18/2000,0.47035424
08/19/2000,0.50955043
08/20/2000,0.47035424
08/21/2000,0.47035424
08/22/2000,0.47035424
08/23/2000,0.47035424
08/24/2000,0.43115805
08/25/2000,0.43115805
08/26/2000,0.43115805
08/27/2000,0.43115805
08/28/2000,0.43115805
08/29/2000,0.43115805
08/30/2000,0.43115805
08/31/2000,0.43115805
09/01/2000,0.43115805
09/02/2000,0.47035424
09/03/2000,0.54874661
09/04/2000,0.54874661
09/05/2000,0.58794280
09/06/2000,0.47035424
09/07/2000,0.43115805
09/08/2000,0.47035424
09/09/2000,0.50955043
09/10/2000,0.47035424
09/11/2000,0.47035424
09/12/2000,0.43115805
09/13/2000,0.43115805
09/14/2000,0.43115805
09/15/2000,0.39196187
09/16/2000,0.43115805
09/17/2000,0.39196187
09/18/2000,0.39196187
09/19/2000,0.39196187
09/20/2000,0.39196187
09/21/2000,0.39196187
09/22/2000,0.38804225
09/23/2000,0.38020301
09/24/2000,0.38020301
09/25/2000,0.37628339
09/26/2000,0.36844415
09/27/2000,0.36844415
09/28/2000,0.36844415
09/29/2000,0.36844415
09/30/2000,0.36844415
10/01/2000,0.47035424
10/02/2000,0.47035424
10/03/2000,0.39196187
10/04/2000,0.38020301
10/05/2000,0.37236377
10/06/2000,0.36844415
10/07/2000,0.36844415
10/08/2000,0.35668530
10/09/2000,0.36452454
10/10/2000,0.39196187
10/11/2000,0.47035424
10/12/2000,0.39196187
10/13/2000,0.39196187
10/14/2000,0.43115805
10/15/2000,0.39196187
10/16/2000,0.38804225
10/17/2000,0.38020301
10/18/2000,0.47035424
10/19/2000,0.43115805
10/20/2000,1.25427797
10/21/2000,1.56784747
10/22/2000,0.74472755
10/23/2000,0.54874661
10/24/2000,0.47035424
10/25/2000,0.43115805
10/26/2000,0.43115805
10/27/2000,0.50955043
10/28/2000,0.86231611
10/29/2000,0.70553136
10/30/2000,0.54874661
10/31/2000,0.47035424
11/01/2000,0.47035424
11/02/2000,0.54874661
11/03/2000,0.50955043
11/04/2000,0.50955043
11/05/2000,0.50955043
11/06/2000,0.58794280
11/07/2000,0.54874661
11/08/2000,1.37186653
11/09/2000,1.33267035
11/10/2000,0.90151229
11/11/2000,0.70553136
11/12/2000,0.58794280
11/13/2000,0.54874661
11/14/2000,0.50955043
11/15/2000,0.50955043
11/16/2000,0.47035424
11/17/2000,0.47035424
11/18/2000,0.43115805
11/19/2000,0.43115805
11/20/2000,0.43115805
11/21/2000,0.43115805
11/22/2000,0.43115805
11/23/2000,0.50955043
11/24/2000,0.78392373
11/25/2000,0.66633517
11/26/2000,0.86231611
11/27/2000,1.80302459
11/28/2000,1.37186653
11/29/2000,1.64623984
11/30/2000,1.92061315
12/01/2000,1.52865128
12/02/2000,1.37186653
12/03/2000,1.21508179
12/04/2000,1.09749323
12/05/2000,0.97990467
12/06/2000,0.90151229
12/07/2000,0.82311992
12/08/2000,0.74472755
12/09/2000,0.74472755
12/10/2000,0.74472755
12/11/2000,0.74472755
12/12/2000,0.74472755
12/13/2000,0.90151229
12/14/2000,3.60604918
12/15/2000,6.66335174
12/16/2000,4.35077672
12/17/2000,4.82113096
12/18/2000,3.52765680
12/19/2000,2.86132163
12/20/2000,2.58694832
12/21/2000,3.33167587
12/22/2000,8.97592675
12/23/2000,12.15081787
12/24/2000,9.56386955
12/25/2000,6.78094030
12/26/2000,5.21309283
12/27/2000,4.50756147
12/28/2000,4.23318816
12/29/2000,4.15479579
12/30/2000,3.88042248
12/31/2000,3.72363774
01/01/2001,3.48846062
01/02/2001,3.29247968
01/03/2001,3.33167587
01/04/2001,3.33167587
01/05/2001,3.52765680
01/06/2001,3.29247968
01/07/2001,2.97891019
01/08/2001,2.90051781
01/09/2001,2.78292925
01/10/2001,2.70453688
01/11/2001,2.43016357
01/12/2001,2.23418264
01/13/2001,2.35177120
01/14/2001,2.58694832
01/15/2001,2.46935976
01/16/2001,2.23418264
01/17/2001,2.07739789
01/18/2001,1.95980933
01/19/2001,2.46935976
01/20/2001,2.39096739
01/21/2001,3.21408731
01/22/2001,3.99801104
01/23/2001,3.72363774
01/24/2001,3.48846062
01/25/2001,3.17489112
01/26/2001,2.90051781
01/27/2001,2.62614451
01/28/2001,2.46935976
01/29/2001,2.43016357
01/30/2001,2.23418264
01/31/2001,2.11659408
02/01/2001,2.03820171
02/02/2001,2.23418264
02/03/2001,2.66534069
02/04/2001,3.64524536
02/05/2001,4.19399198
02/06/2001,3.76283392
02/07/2001,3.33167587
02/08/2001,3.05730256
02/09/2001,2.82212544
02/10/2001,2.66534069
02/11/2001,2.50855595
02/12/2001,2.31257501
02/13/2001,2.15579027
02/14/2001,2.07739789
02/15/2001,1.95980933
02/16/2001,1.92061315
02/17/2001,1.84222077
02/18/2001,1.80302459
02/19/2001,1.72463221
02/20/2001,1.68543603
02/21/2001,1.99900552
02/22/2001,2.07739789
02/23/2001,2.07739789
02/24/2001,2.03820171
02/25/2001,1.92061315
02/26/2001,1.80302459
02/27/2001,1.72463221
02/28/2001,1.64623984
03/01/2001,1.80302459
03/02/2001,2.35177120
03/03/2001,2.15579027
03/04/2001,2.07739789
03/05/2001,1.99900552
03/06/2001,1.92061315
03/07/2001,1.88141696
03/08/2001,1.95980933
03/09/2001,1.99900552
03/10/2001,1.88141696
03/11/2001,1.80302459
03/12/2001,1.72463221
03/13/2001,1.68543603
03/14/2001,1.68543603
03/15/2001,1.76382840
03/16/2001,1.76382840
03/17/2001,2.15579027
03/18/2001,4.03720723
03/19/2001,7.64325640
03/20/2001,6.58495936
03/21/2001,5.21309283
03/22/2001,4.46836528
03/23/2001,4.27238435
03/24/2001,4.38997291
03/25/2001,5.25228902
03/26/2001,4.62515003
03/27/2001,6.03621275
03/28/2001,11.44528651
03/29/2001,9.05431912
03/30/2001,7.25129454
03/31/2001,6.85933267
04/01/2001,6.66335174
04/02/2001,5.76183944
04/03/2001,5.05630808
04/04/2001,4.46836528
04/05/2001,4.07640342
04/06/2001,4.07640342
04/07/2001,3.80203011
04/08/2001,3.60604918
04/09/2001,3.37087206
04/10/2001,3.29247968
04/11/2001,4.35077672
04/12/2001,4.31158054
04/13/2001,3.91961867
04/14/2001,3.52765680
04/15/2001,3.29247968
04/16/2001,3.33167587
04/17/2001,4.23318816
04/18/2001,4.58595384
04/19/2001,4.82113096
04/20/2001,4.66434622
04/21/2001,4.38997291
04/22/2001,4.15479579
04/23/2001,3.91961867
04/24/2001,3.88042248
04/25/2001,4.31158054
04/26/2001,4.54675766
04/27/2001,4.19399198
04/28/2001,4.23318816
04/29/2001,3.88042248
04/30/2001,8.38798395
05/01/2001,9.44628099
05/02/2001,7.25129454
05/03/2001,5.99701656
05/04/2001,5.21309283
05/05/2001,4.58595384
05/06/2001,4.03720723
05/07/2001,3.68444155
05/08/2001,3.44926443
05/09/2001,3.17489112
05/10/2001,2.93971400
05/11/2001,2.74373307
05/12/2001,2.62614451
05/13/2001,2.43016357
05/14/2001,3.60604918
05/15/2001,9.75985049
05/16/2001,10.62216659
05/17/2001,7.68245259
05/18/2001,5.95782038
05/19/2001,4.97791571
05/20/2001,4.27238435
05/21/2001,3.72363774
05/22/2001,3.33167587
05/23/2001,3.01810637
05/24/2001,2.74373307
05/25/2001,2.54775213
05/26/2001,2.39096739
05/27/2001,2.23418264
05/28/2001,2.11659408
05/29/2001,1.99900552
05/30/2001,1.88141696
05/31/2001,1.76382840
06/01/2001,1.72463221
06/02/2001,1.72463221
06/03/2001,1.76382840
06/04/2001,1.64623984
06/05/2001,1.72463221
06/06/2001,1.84222077
06/07/2001,1.60704365
06/08/2001,1.48945509
06/09/2001,1.45025891
06/10/2001,1.37186653
06/11/2001,1.45025891
06/12/2001,1.88141696
06/13/2001,1.60704365
06/14/2001,1.41106272
06/15/2001,1.33267035
06/16/2001,1.29347416
06/17/2001,1.21508179
06/18/2001,1.17588560
06/19/2001,1.09749323
06/20/2001,1.05829704
06/21/2001,1.01910085
06/22/2001,0.97990467
06/23/2001,0.94070848
06/24/2001,1.01910085
06/25/2001,1.05829704
06/26/2001,1.09749323
06/27/2001,1.17588560
06/28/2001,0.97990467
06/29/2001,0.90151229
06/30/2001,0.86231611
07/01/2001,0.82311992
07/02/2001,0.78392373
07/03/2001,0.78392373
07/04/2001,0.74472755
07/05/2001,0.70553136
07/06/2001,0.66633517
07/07/2001,0.62713899
07/08/2001,0.62713899
07/09/2001,0.58794280
07/10/2001,0.58794280
07/11/2001,1.17588560
07/12/2001,1.17588560
07/13/2001,0.82311992
07/14/2001,0.70553136
07/15/2001,0.62713899
07/16/2001,0.62713899
07/17/2001,0.58794280
07/18/2001,0.54874661
07/19/2001,0.54874661
07/20/2001,0.50955043
07/21/2001,0.50955043
07/22/2001,0.50955043
07/23/2001,0.47035424
07/24/2001,0.47035424
07/25/2001,0.47035424
07/26/2001,0.43115805
07/27/2001,0.43115805
07/28/2001,0.43115805
07/29/2001,0.47035424
07/30/2001,0.58794280
07/31/2001,0.47035424
08/01/2001,0.43115805
08/02/2001,0.43115805
08/03/2001,0.43115805
08/04/2001,0.43115805
08/05/2001,0.43115805
08/06/2001,0.39196187
08/07/2001,0.39196187
08/08/2001,0.39196187
08/09/2001,0.38412263
08/10/2001,0.38412263
08/11/2001,0.38020301
08/12/2001,0.37236377
08/13/2001,0.36844415
08/14/2001,0.36452454
08/15/2001,0.36060492
08/16/2001,0.35668530
08/17/2001,0.36060492
08/18/2001,0.35668530
08/19/2001,0.35276568
08/20/2001,0.34884606
08/21/2001,0.34492644
08/22/2001,0.36060492
08/23/2001,0.47035424
08/24/2001,0.39196187
08/25/2001,0.37236377
08/26/2001,0.36060492
08/27/2001,0.35276568
08/28/2001,0.34492644
08/29/2001,0.34100682
08/30/2001,0.33708721
08/31/2001,0.33316759
09/01/2001,0.32924797
09/02/2001,0.32924797
09/03/2001,0.32924797
09/04/2001,0.32532835
09/05/2001,0.32140873
09/06/2001,0.31748911
09/07/2001,0.31356949
09/08/2001,0.30964987
09/09/2001,0.30181064
09/10/2001,0.29789102
09/11/2001,0.29789102
09/12/2001,0.29789102
09/13/2001,0.29789102
09/14/2001,0.29397140
09/15/2001,0.32924797
09/16/2001,0.32532835
09/17/2001,0.30181064
09/18/2001,0.29397140
09/19/2001,0.29397140
09/20/2001,0.28613216
09/21/2001,0.28221254
09/22/2001,0.28221254
09/23/2001,0.27829293
09/24/2001,0.27437331
09/25/2001,0.32924797
09/26/2001,0.43115805
09/27/2001,0.39196187
09/28/2001,0.32532835
09/29/2001,0.30573026
09/30/2001,0.30181064
10/01/2001,0.29201159
10/02/2001,0.28221254
10/03/2001,0.28221254
10/04/2001,0.27829293
10/05/2001,0.27437331
10/06/2001,0.27437331
10/07/2001,0.27437331
10/08/2001,0.28965982
10/09/2001,0.29749906
10/10/2001,0.39588149
10/11/2001,1.12493056
10/12/2001,0.47035424
10/13/2001,0.38098693
10/14/2001,0.35041391
10/15/2001,0.33395151
10/16/2001,0.32258462
10/17/2001,0.31356949
10/18/2001,0.30494633
10/19/2001,0.30181064
10/20/2001,0.30181064
10/21/2001,0.30181064
10/22/2001,2.42232434
10/23/2001,2.71237612
10/24/2001,1.32091149
10/25/2001,0.85055725
10/26/2001,0.64673708
10/27/2001,0.54090738
10/28/2001,0.58794280
10/29/2001,0.63105861
10/30/2001,1.96372895
10/31/2001,4.11559960
11/01/2001,3.45710367
11/02/2001,2.41056548
11/03/2001,1.71287336
11/04/2001,1.33658997
11/05/2001,1.19548369
11/06/2001,1.03085971
11/07/2001,0.88975344
11/08/2001,0.78784335
11/09/2001,0.70553136
11/10/2001,0.63497822
11/11/2001,0.58010356
11/12/2001,0.75256678
11/13/2001,2.47719900
11/14/2001,4.89952334
11/15/2001,2.81036659
11/16/2001,3.41398786
11/17/2001,3.85690477
11/18/2001,2.95931209
11/19/2001,2.44976167
11/20/2001,2.43800281
11/21/2001,3.79811049
11/22/2001,15.40410137
11/23/2001,13.64027297
11/24/2001,8.11361064
11/25/2001,6.27138987
11/26/2001,5.25228902
11/27/2001,4.27238435
11/28/2001,8.74074963
11/29/2001,12.42519118
11/30/2001,9.28949624
12/01/2001,10.62216659
12/02/2001,10.77895134
12/03/2001,7.87843352
12/04/2001,6.27138987
12/05/2001,5.64425088
12/06/2001,20.93076369
12/07/2001,21.00915606
12/08/2001,12.34679881
12/09/2001,8.93673056
12/10/2001,7.25129454
12/11/2001,6.15380131
12/12/2001,5.87942800
12/13/2001,29.39714002
12/14/2001,39.58814855
12/15/2001,18.65738486
12/16/2001,23.59610439
12/17/2001,24.49761668
12/18/2001,16.69757553
12/19/2001,13.20911491
12/20/2001,11.44528651
12/21/2001,9.17190768
12/22/2001,7.60406022
12/23/2001,6.31058606
12/24/2001,5.40907376
12/25/2001,4.74273859
12/26/2001,4.27238435
12/27/2001,4.07640342
12/28/2001,4.74273859
12/29/2001,4.62515003
12/30/2001,4.70354240
12/31/2001,6.19299750
01/01/2002,7.56486403
01/02/2002,10.50457803
01/03/2002,10.19100854
01/04/2002,8.54476870
01/05/2002,7.52566784
01/06/2002,11.01412846
01/07/2002,13.91464627
01/08/2002,23.55690820
01/09/2002,16.65837934
01/10/2002,11.36689414
01/11/2002,8.77994582
01/12/2002,8.34878776
01/13/2002,7.60406022
01/14/2002,6.54576318
01/15/2002,5.64425088
01/16/2002,4.97791571
01/17/2002,4.46836528
01/18/2002,4.07640342
01/19/2002,4.07640342
01/20/2002,5.17389664
01/21/2002,10.38698947
01/22/2002,6.54576318
01/23/2002,5.05630808
01/24/2002,4.62515003
01/25/2002,14.26741195
01/26/2002,12.50358355
01/27/2002,8.15280683
01/28/2002,6.27138987
01/29/2002,5.13470046
01/30/2002,4.42916910
01/31/2002,4.07640342
02/01/2002,3.95881486
02/02/2002,3.75891430
02/03/2002,3.70012002
02/04/2002,3.61780803
02/05/2002,3.53941566
02/06/2002,3.58253146
02/07/2002,6.27138987
02/08/2002,8.15280683
02/09/2002,6.74174411
02/10/2002,5.56585851
02/11/2002,4.97791571
02/12/2002,4.54675766
02/13/2002,4.23318816
02/14/2002,3.99801104
02/15/2002,3.88434210
02/16/2002,4.03720723
02/17/2002,4.27238435
02/18/2002,4.35077672
02/19/2002,6.15380131
02/20/2002,7.29049072
02/21/2002,7.76084496
02/22/2002,9.72065430
02/23/2002,14.46339289
02/24/2002,13.52268441
02/25/2002,10.30859710
02/26/2002,8.19200302
02/27/2002,6.82013648
02/28/2002,5.84023182
03/01/2002,5.09550427
03/02/2002,4.50756147
03/03/2002,4.11559960
03/04/2002,3.80594973
03/05/2002,3.72363774
03/06/2002,8.66235726
03/07/2002,11.05332465
03/08/2002,8.07441446
03/09/2002,6.66335174
03/10/2002,6.27138987
03/11/2002,13.56188059
03/12/2002,25.12475567
03/13/2002,15.71767086
03/14/2002,11.24930558
03/15/2002,8.85833819
03/16/2002,7.40807928
03/17/2002,6.23219368
03/18/2002,5.33068139
03/19/2002,5.36987758
03/20/2002,5.56585851
03/21/2002,5.80103563
03/22/2002,5.91862419
03/23/2002,6.42817462
03/24/2002,6.82013648
03/25/2002,6.62415555
03/26/2002,6.23219368
03/27/2002,6.03621275
03/28/2002,5.76183944
03/29/2002,5.60505470
03/30/2002,5.52666232
03/31/2002,5.80103563
04/01/2002,6.23219368
04/02/2002,6.82013648
04/03/2002,7.56486403
04/04/2002,8.42718014
04/05/2002,9.56386955
04/06/2002,9.01512294
04/07/2002,8.42718014
04/08/2002,7.68245259
04/09/2002,8.42718014
04/10/2002,17.59908782
04/11/2002,17.20712596
04/12/2002,16.81516409
04/13/2002,19.71568190
04/14/2002,41.54795789
04/15/2002,20.49960564
04/16/2002,13.28750729
04/17/2002,10.26940091
04/18/2002,8.42718014
04/19/2002,7.29049072
04/20/2002,6.38897843
04/21/2002,5.80103563
04/22/2002,5.40907376
04/23/2002,5.17389664
04/24/2002,4.89952334
04/25/2002,4.86032715
04/26/2002,4.97791571
04/27/2002,4.86032715
04/28/2002,4.46836528
04/29/2002,4.35077672
04/30/2002,4.54675766
05/01/2002,4.38997291
05/02/2002,4.62515003
05/03/2002,4.93871952
05/04/2002,4.62515003
05/05/2002,4.38997291
05/06/2002,4.15479579
05/07/2002,3.77459278
05/08/2002,3.48454100
05/09/2002,3.34735434
05/10/2002,3.14745379
05/11/2002,3.09257913
05/12/2002,3.33167587
05/13/2002,3.95881486
05/14/2002,3.82162820
05/15/2002,3.88042248
05/16/2002,3.83338706
05/17/2002,4.03720723
05/18/2002,4.23318816
05/19/2002,4.07640342
05/20/2002,3.87650286
05/21/2002,3.76675354
05/22/2002,3.88434210
05/23/2002,3.63740612
05/24/2002,3.64132574
05/25/2002,3.95881486
05/26/2002,4.46836528
05/27/2002,4.78193478
05/28/2002,5.17389664
05/29/2002,6.82013648
05/30/2002,5.99701656
05/31/2002,5.09550427
06/01/2002,4.50756147
06/02/2002,3.99801104
06/03/2002,3.60996879
06/04/2002,3.42966634
06/05/2002,3.37479167
06/06/2002,3.17881074
06/07/2002,2.86524125
06/08/2002,2.58694832
06/09/2002,2.34001235
06/10/2002,2.22634340
06/11/2002,2.23810226
06/12/2002,2.30473578
06/13/2002,2.38704777
06/14/2002,2.38704777
06/15/2002,2.21850417
06/16/2002,2.08915675
06/17/2002,2.22634340
06/18/2002,3.13569494
06/19/2002,2.30473578
06/20/2002,2.04212133
06/21/2002,1.89317582
06/22/2002,1.79126573
06/23/2002,1.66583793
06/24/2002,1.57176709
06/25/2002,1.49729433
06/26/2002,1.39930386
06/27/2002,1.35618806
06/28/2002,1.33267035
06/29/2002,1.62664175
06/30/2002,1.39930386
07/01/2002,1.30131340
07/02/2002,1.22292102
07/03/2002,1.16412674
07/04/2002,1.12493056
07/05/2002,1.08181475
07/06/2002,1.05829704
07/07/2002,1.03869895
07/08/2002,0.99950276
07/09/2002,0.96814581
07/10/2002,0.92894962
07/11/2002,0.90543191
07/12/2002,0.89367306
07/13/2002,0.85447687
07/14/2002,0.83487878
07/15/2002,0.81136106
07/16/2002,0.78784335
07/17/2002,0.77216488
07/18/2002,0.74472755
07/19/2002,0.74472755
07/20/2002,0.72904907
07/21/2002,0.70553136
07/22/2002,0.70161174
07/23/2002,0.76040602
